date,username,product,sku,model,quantity,unit_type,applied_cost_per_quantity,gross_amount,discount_amount,net_amount,organization,cost_center_name
2026-08-20,hanako-suzuki,copilot,copilot_premium_request,"GPT-4o",16,requests,0.0300,0.4800,0.0480,0.4320,proud-ai-labs,Research-and-AI
2026-08-20,yuki-takahashi,copilot,copilot_premium_request,"o1",18,requests,0.0500,0.9000,0.0900,0.8100,proud-fintech,FinTech-Division
2026-08-20,mika-ito,copilot,copilot_premium_request,"Claude 3.7 Sonnet",6,requests,0.0400,0.2400,0.0240,0.2160,proud-internal-sys,Enterprise-IT
2026-08-20,alex-partner,copilot,copilot_premium_request,"Claude 3.7 Sonnet",14,requests,0.0400,0.5600,0.0560,0.5040,proud-fintech,FinTech-Division
2026-08-20,daiki-yamada,copilot,copilot_premium_request,"Claude 3.7 Sonnet",14,requests,0.0400,0.5600,0.0560,0.5040,proud-cloud-core,Cloud-Platform
2026-08-20,daiki-suzuki,copilot,copilot_premium_request,"Claude 3.7 Sonnet",14,requests,0.0400,0.5600,0.0560,0.5040,proud-internal-sys,IT-Infrastructure
2026-08-20,sakura-watanabe,copilot,copilot_premium_request,"Gemini 2.0 Flash",20,requests,0.0200,0.4000,0.0400,0.3600,proud-internal-sys,IT-Infrastructure
2026-08-20,ren-takahashi,copilot,copilot_premium_request,"GPT-4o",16,requests,0.0300,0.4800,0.0480,0.4320,proud-marketing,Data-AI-Lab
2026-08-20,mei-ito,copilot,copilot_premium_request,"Gemini 2.0 Flash",29,requests,0.0200,0.5800,0.0580,0.5220,proud-marketing,Data-AI-Lab
2026-08-20,kaito-nakamura,copilot,copilot_premium_request,"o1",18,requests,0.0500,0.9000,0.0900,0.8100,proud-core-api,IT-Infrastructure
2026-08-20,aoi-kobayashi,copilot,copilot_premium_request,"GPT-4o",16,requests,0.0300,0.4800,0.0480,0.4320,proud-core-api,IT-Infrastructure
2026-08-20,external-contractor-01,copilot,copilot_premium_request,"o1",9,requests,0.0500,0.4500,0.0450,0.4050,proud-fintech,FinTech-Division
2026-08-20,external-contractor-02,copilot,copilot_premium_request,"o1",9,requests,0.0500,0.4500,0.0450,0.4050,proud-cloud-core,Cloud-Platform
2026-08-21,taro-tanaka,copilot,copilot_premium_request,"Claude 3.7 Sonnet",15,requests,0.0400,0.6000,0.0000,0.6000,proud-fintech,FinTech-Division
2026-08-21,kenji-sato,copilot,copilot_premium_request,"Gemini 2.0 Flash",13,requests,0.0200,0.2600,0.0000,0.2600,proud-cloud-core,Cloud-Platform
2026-08-21,mika-ito,copilot,copilot_premium_request,"GPT-4o",9,requests,0.0300,0.2700,0.0000,0.2700,proud-internal-sys,Enterprise-IT
2026-08-21,alex-partner,copilot,copilot_premium_request,"GPT-4o",17,requests,0.0300,0.5100,0.0000,0.5100,proud-fintech,FinTech-Division
2026-08-21,daiki-yamada,copilot,copilot_premium_request,"GPT-4o",17,requests,0.0300,0.5100,0.0000,0.5100,proud-cloud-core,Cloud-Platform
2026-08-21,yuki-tanaka,copilot,copilot_premium_request,"Claude 3.7 Sonnet",15,requests,0.0400,0.6000,0.0000,0.6000,proud-fintech,FinTech-Division
2026-08-21,daiki-suzuki,copilot,copilot_premium_request,"GPT-4o",17,requests,0.0300,0.5100,0.0000,0.5100,proud-internal-sys,IT-Infrastructure
2026-08-21,sakura-watanabe,copilot,copilot_premium_request,"Claude 3.7 Sonnet",23,requests,0.0400,0.9200,0.0000,0.9200,proud-internal-sys,IT-Infrastructure
2026-08-21,mei-ito,copilot,copilot_premium_request,"Claude 3.7 Sonnet",7,requests,0.0400,0.2800,0.0000,0.2800,proud-marketing,Data-AI-Lab
2026-08-21,external-contractor-01,copilot,copilot_premium_request,"Gemini 2.0 Flash",12,requests,0.0200,0.2400,0.0000,0.2400,proud-fintech,FinTech-Division
2026-08-21,external-contractor-02,copilot,copilot_premium_request,"Gemini 2.0 Flash",12,requests,0.0200,0.2400,0.0000,0.2400,proud-cloud-core,Cloud-Platform
2026-08-24,taro-tanaka,copilot,copilot_premium_request,"Gemini 2.0 Flash",24,requests,0.0200,0.4800,0.0000,0.4800,proud-fintech,FinTech-Division
2026-08-24,kenji-sato,copilot,copilot_premium_request,"o1",22,requests,0.0500,1.1000,0.0000,1.1000,proud-cloud-core,Cloud-Platform
2026-08-24,yuki-takahashi,copilot,copilot_premium_request,"o1",5,requests,0.0500,0.2500,0.0000,0.2500,proud-fintech,FinTech-Division
2026-08-24,mika-ito,copilot,copilot_premium_request,"Claude 3.7 Sonnet",18,requests,0.0400,0.7200,0.0000,0.7200,proud-internal-sys,Enterprise-IT
2026-08-24,yuki-tanaka,copilot,copilot_premium_request,"Gemini 2.0 Flash",24,requests,0.0200,0.4800,0.0000,0.4800,proud-fintech,FinTech-Division
2026-08-24,sakura-watanabe,copilot,copilot_premium_request,"Gemini 2.0 Flash",7,requests,0.0200,0.1400,0.0000,0.1400,proud-internal-sys,IT-Infrastructure
2026-08-24,mei-ito,copilot,copilot_premium_request,"Gemini 2.0 Flash",16,requests,0.0200,0.3200,0.0000,0.3200,proud-marketing,Data-AI-Lab
2026-08-24,kaito-nakamura,copilot,copilot_premium_request,"o1",5,requests,0.0500,0.2500,0.0000,0.2500,proud-core-api,IT-Infrastructure
2026-08-25,taro-tanaka,copilot,copilot_premium_request,"Claude 3.7 Sonnet",27,requests,0.0400,1.0800,0.1080,0.9720,proud-fintech,FinTech-Division
2026-08-25,hanako-suzuki,copilot,copilot_premium_request,"o1",6,requests,0.0500,0.3000,0.0300,0.2700,proud-ai-labs,Research-and-AI
2026-08-25,kenji-sato,copilot,copilot_premium_request,"Gemini 2.0 Flash",25,requests,0.0200,0.5000,0.0500,0.4500,proud-cloud-core,Cloud-Platform
2026-08-25,yuki-takahashi,copilot,copilot_premium_request,"Gemini 2.0 Flash",8,requests,0.0200,0.1600,0.0160,0.1440,proud-fintech,FinTech-Division
2026-08-25,mika-ito,copilot,copilot_premium_request,"GPT-4o",21,requests,0.0300,0.6300,0.0630,0.5670,proud-internal-sys,Enterprise-IT
2026-08-25,alex-partner,copilot,copilot_premium_request,"GPT-4o",29,requests,0.0300,0.8700,0.0870,0.7830,proud-fintech,FinTech-Division
2026-08-25,daiki-yamada,copilot,copilot_premium_request,"GPT-4o",29,requests,0.0300,0.8700,0.0870,0.7830,proud-cloud-core,Cloud-Platform
2026-08-25,yuki-tanaka,copilot,copilot_premium_request,"Claude 3.7 Sonnet",27,requests,0.0400,1.0800,0.1080,0.9720,proud-fintech,FinTech-Division
2026-08-25,daiki-suzuki,copilot,copilot_premium_request,"GPT-4o",29,requests,0.0300,0.8700,0.0870,0.7830,proud-internal-sys,IT-Infrastructure
2026-08-25,ren-takahashi,copilot,copilot_premium_request,"o1",6,requests,0.0500,0.3000,0.0300,0.2700,proud-marketing,Data-AI-Lab
2026-08-25,mei-ito,copilot,copilot_premium_request,"Claude 3.7 Sonnet",19,requests,0.0400,0.7600,0.0760,0.6840,proud-marketing,Data-AI-Lab
2026-08-25,kaito-nakamura,copilot,copilot_premium_request,"Gemini 2.0 Flash",8,requests,0.0200,0.1600,0.0160,0.1440,proud-core-api,IT-Infrastructure
2026-08-25,aoi-kobayashi,copilot,copilot_premium_request,"o1",6,requests,0.0500,0.3000,0.0300,0.2700,proud-core-api,IT-Infrastructure
2026-08-25,external-contractor-01,copilot,copilot_premium_request,"Gemini 2.0 Flash",24,requests,0.0200,0.4800,0.0480,0.4320,proud-fintech,FinTech-Division
2026-08-25,external-contractor-02,copilot,copilot_premium_request,"Gemini 2.0 Flash",24,requests,0.0200,0.4800,0.0480,0.4320,proud-cloud-core,Cloud-Platform
2026-08-26,taro-tanaka,copilot,copilot_premium_request,"GPT-4o",5,requests,0.0300,0.1500,0.0000,0.1500,proud-fintech,FinTech-Division
2026-08-26,hanako-suzuki,copilot,copilot_premium_request,"Gemini 2.0 Flash",9,requests,0.0200,0.1800,0.0000,0.1800,proud-ai-labs,Research-and-AI
2026-08-26,kenji-sato,copilot,copilot_premium_request,"Claude 3.7 Sonnet",28,requests,0.0400,1.1200,0.0000,1.1200,proud-cloud-core,Cloud-Platform
2026-08-26,yuki-takahashi,copilot,copilot_premium_request,"Claude 3.7 Sonnet",11,requests,0.0400,0.4400,0.0000,0.4400,proud-fintech,FinTech-Division
2026-08-26,alex-partner,copilot,copilot_premium_request,"o1",7,requests,0.0500,0.3500,0.0000,0.3500,proud-fintech,FinTech-Division
2026-08-26,daiki-yamada,copilot,copilot_premium_request,"o1",7,requests,0.0500,0.3500,0.0000,0.3500,proud-cloud-core,Cloud-Platform
2026-08-26,yuki-tanaka,copilot,copilot_premium_request,"GPT-4o",5,requests,0.0300,0.1500,0.0000,0.1500,proud-fintech,FinTech-Division
2026-08-26,daiki-suzuki,copilot,copilot_premium_request,"o1",7,requests,0.0500,0.3500,0.0000,0.3500,proud-internal-sys,IT-Infrastructure
2026-08-26,sakura-watanabe,copilot,copilot_premium_request,"GPT-4o",13,requests,0.0300,0.3900,0.0000,0.3900,proud-internal-sys,IT-Infrastructure
2026-08-26,ren-takahashi,copilot,copilot_premium_request,"Gemini 2.0 Flash",9,requests,0.0200,0.1800,0.0000,0.1800,proud-marketing,Data-AI-Lab
2026-08-26,mei-ito,copilot,copilot_premium_request,"GPT-4o",22,requests,0.0300,0.6600,0.0000,0.6600,proud-marketing,Data-AI-Lab
2026-08-26,kaito-nakamura,copilot,copilot_premium_request,"Claude 3.7 Sonnet",11,requests,0.0400,0.4400,0.0000,0.4400,proud-core-api,IT-Infrastructure
2026-08-26,aoi-kobayashi,copilot,copilot_premium_request,"Gemini 2.0 Flash",9,requests,0.0200,0.1800,0.0000,0.1800,proud-core-api,IT-Infrastructure
2026-08-26,external-contractor-01,copilot,copilot_premium_request,"Claude 3.7 Sonnet",27,requests,0.0400,1.0800,0.0000,1.0800,proud-fintech,FinTech-Division
2026-08-26,external-contractor-02,copilot,copilot_premium_request,"Claude 3.7 Sonnet",27,requests,0.0400,1.0800,0.0000,1.0800,proud-cloud-core,Cloud-Platform
2026-08-27,hanako-suzuki,copilot,copilot_premium_request,"Claude 3.7 Sonnet",12,requests,0.0400,0.4800,0.0000,0.4800,proud-ai-labs,Research-and-AI
2026-08-27,kenji-sato,copilot,copilot_premium_request,"GPT-4o",6,requests,0.0300,0.1800,0.0000,0.1800,proud-cloud-core,Cloud-Platform
2026-08-27,yuki-takahashi,copilot,copilot_premium_request,"GPT-4o",14,requests,0.0300,0.4200,0.0000,0.4200,proud-fintech,FinTech-Division
2026-08-27,mika-ito,copilot,copilot_premium_request,"Gemini 2.0 Flash",27,requests,0.0200,0.5400,0.0000,0.5400,proud-internal-sys,Enterprise-IT
2026-08-27,sakura-watanabe,copilot,copilot_premium_request,"o1",16,requests,0.0500,0.8000,0.0000,0.8000,proud-internal-sys,IT-Infrastructure
2026-08-27,ren-takahashi,copilot,copilot_premium_request,"Claude 3.7 Sonnet",12,requests,0.0400,0.4800,0.0000,0.4800,proud-marketing,Data-AI-Lab
2026-08-27,mei-ito,copilot,copilot_premium_request,"o1",25,requests,0.0500,1.2500,0.0000,1.2500,proud-marketing,Data-AI-Lab
2026-08-27,kaito-nakamura,copilot,copilot_premium_request,"GPT-4o",14,requests,0.0300,0.4200,0.0000,0.4200,proud-core-api,IT-Infrastructure
2026-08-27,aoi-kobayashi,copilot,copilot_premium_request,"Claude 3.7 Sonnet",12,requests,0.0400,0.4800,0.0000,0.4800,proud-core-api,IT-Infrastructure
2026-08-28,taro-tanaka,copilot,copilot_premium_request,"Gemini 2.0 Flash",11,requests,0.0200,0.2200,0.0000,0.2200,proud-fintech,FinTech-Division
2026-08-28,hanako-suzuki,copilot,copilot_premium_request,"GPT-4o",15,requests,0.0300,0.4500,0.0000,0.4500,proud-ai-labs,Research-and-AI
2026-08-28,kenji-sato,copilot,copilot_premium_request,"o1",9,requests,0.0500,0.4500,0.0000,0.4500,proud-cloud-core,Cloud-Platform
2026-08-28,mika-ito,copilot,copilot_premium_request,"Claude 3.7 Sonnet",5,requests,0.0400,0.2000,0.0000,0.2000,proud-internal-sys,Enterprise-IT
2026-08-28,alex-partner,copilot,copilot_premium_request,"Claude 3.7 Sonnet",13,requests,0.0400,0.5200,0.0000,0.5200,proud-fintech,FinTech-Division
2026-08-28,daiki-yamada,copilot,copilot_premium_request,"Claude 3.7 Sonnet",13,requests,0.0400,0.5200,0.0000,0.5200,proud-cloud-core,Cloud-Platform
2026-08-28,yuki-tanaka,copilot,copilot_premium_request,"Gemini 2.0 Flash",11,requests,0.0200,0.2200,0.0000,0.2200,proud-fintech,FinTech-Division
2026-08-28,daiki-suzuki,copilot,copilot_premium_request,"Claude 3.7 Sonnet",13,requests,0.0400,0.5200,0.0000,0.5200,proud-internal-sys,IT-Infrastructure
2026-08-28,ren-takahashi,copilot,copilot_premium_request,"GPT-4o",15,requests,0.0300,0.4500,0.0000,0.4500,proud-marketing,Data-AI-Lab
2026-08-28,mei-ito,copilot,copilot_premium_request,"Gemini 2.0 Flash",28,requests,0.0200,0.5600,0.0000,0.5600,proud-marketing,Data-AI-Lab
2026-08-28,aoi-kobayashi,copilot,copilot_premium_request,"GPT-4o",15,requests,0.0300,0.4500,0.0000,0.4500,proud-core-api,IT-Infrastructure
2026-08-28,external-contractor-01,copilot,copilot_premium_request,"o1",8,requests,0.0500,0.4000,0.0000,0.4000,proud-fintech,FinTech-Division
2026-08-28,external-contractor-02,copilot,copilot_premium_request,"o1",8,requests,0.0500,0.4000,0.0000,0.4000,proud-cloud-core,Cloud-Platform
